,Unnamed: 0,app,size,price,rating_count,rating_count_ver,rating,rating_ver,content,category,free,less or equal $2,$2-$5,greater than $5
3674,3674,Sky Charms,2.2631269238613414,0.0,505,78,4.5,4.5,4+,Games,1,0,0,0
4413,4413,Face Swap Live,1.9534165650278097,1.99,1995,271,4.0,4.5,12+,Photo & Video,0,1,0,0
2845,2845,My Newborn Baby - Mommy & Baby Care,2.009370148613976,0.0,570,10,3.5,4.0,4+,Games,1,0,0,0
4918,4918,謎解き ジェスチャーゲーム - 何してる？,1.5551307390800104,0.0,1,1,5.0,5.0,9+,Books & Reference,1,0,0,0
293,293,Simply Being - Guided Meditation for Relaxation and Presence,2.0002127521761053,1.99,2417,1366,4.5,4.5,4+,Health & Fitness,0,1,0,0
4936,4936,All Devices for WhatsApp - Messenger for iPad,1.4815286188959933,0.0,682,25,3.0,2.0,4+,Social Networking,1,0,0,0
4249,4249,倩女幽魂-周年庆资料片开启新主角剧情,3.0163278732795775,0.0,405,7,4.5,4.5,9+,Games,1,0,0,0
3351,3351,MARVEL Future Fight,3.1305868723250616,0.0,20906,433,4.5,4.5,9+,Games,1,0,0,0
6878,6878,Sephojis – Sephora Emoji Keyboard & GIFs,1.408189068444955,0.0,84,3,2.5,2.5,4+,Lifestyle,1,0,0,0
2669,2669,Fantasy Forest Story: Land Before Dragons,2.2812675048112614,0.0,7935,310,4.5,4.5,4+,Games,1,0,0,0
1171,1171,Shoot The Zombirds,2.1278884138548086,0.99,2007,80,4.5,4.5,9+,Games,0,1,0,0
5065,5065,Ice Age: Arctic Blast,2.3289216234317998,0.0,1523,158,4.5,4.5,4+,Games,1,0,0,0
2398,2398,Patrick Kane's MVP Hockey,2.2095257377307873,3.99,849,113,4.5,4.5,4+,Games,0,0,1,0
7065,7065,Replica : A Little Temporary Safety,2.104582700206246,1.99,35,19,4.5,4.5,12+,Games,0,1,0,0
1960,1960,Evil Apples: A Filthy Adult Card & Party Game,2.1005428500124648,0.0,53415,2938,4.5,4.5,17+,Games,1,0,0,0
5724,5724,Flappy Hoopers: The Shooting Basketball Players,1.3379182725726733,0.0,216,213,4.5,4.5,4+,Games,1,0,0,0
3062,3062,myHAC - Home Access Center,1.1285931069187047,2.99,88,4,2.5,2.5,4+,Education,0,0,1,0
4105,4105,Women's Health: 1500 Kalorien Tag,1.8470356280967917,1.99,0,0,0.0,0.0,4+,Food & Drink,0,1,0,0
2144,2144,Mimpi,2.4183642760282638,0.0,816,157,4.5,4.5,4+,Games,1,0,0,0
468,468,ゲーム発展国＋＋,2.2819646232598996,4.99,6,0,4.0,0.0,4+,Games,0,0,1,0
882,882,"MOMO陌陌-开启视频社交,用直播分享生活",2.1931747063654283,0.0,1862,0,4.0,0.0,17+,Social Networking,1,0,0,0
2477,2477,"ytools-flashlight,ruler,spirit level,protractor and sound level meter",0.3350565194390914,0.99,43,33,4.5,4.5,4+,Utilities,0,1,0,0
2581,2581,Mr Jack Pocket,2.002986340856785,2.99,31,9,3.5,3.0,4+,Games,0,0,1,0
4128,4128,Cut the Rope,2.107583031191322,1.99,151,20,4.5,4.5,4+,Games,0,1,0,0
155,155,Crush the Castle,1.1138431189374869,0.99,23810,582,3.5,4.0,12+,Games,0,1,0,0
1949,1949,Hangouts,1.9765838021988449,0.0,36404,0,4.0,0.0,4+,Social Networking,1,0,0,0
5983,5983,ROME: Total War,3.604870534367092,9.99,373,4,4.5,4.5,12+,Games,0,0,0,1
6542,6542,Phoenix II,2.018151043270515,0.0,1321,6,4.5,4.0,4+,Games,1,0,0,0
1188,1188,美食杰-让吃饭变简单(VIP版),1.7566817409953326,27.99,1,1,4.0,4.0,4+,Food & Drink,0,0,0,1
4802,4802,ごちうさアラーム～リゼ編～,1.4577002722181076,5.99,1,1,5.0,5.0,4+,Entertainment,0,0,0,1
137,137,The Moron Test,1.6600302230386679,0.0,88613,392,4.0,4.5,4+,Entertainment,1,0,0,0
7111,7111,紫马财行理财精英版—安全可靠的投资理财平台,1.936493635787443,0.0,0,0,0.0,0.0,4+,Finance,1,0,0,0
4334,4334,Billiards9,2.472226784363365,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
6056,6056,天天麻将-有奖励的麻将玩法全集,1.9437467093943204,0.0,2,2,5.0,5.0,17+,Games,1,0,0,0
5915,5915,ChyMoji by Blac Chyna,1.005952286887383,1.99,220,1,4.5,1.0,17+,Entertainment,0,1,0,0
4469,4469,Why You Lying?,1.671913012441587,0.0,355,29,2.5,2.5,12+,Entertainment,1,0,0,0
3051,3051,Aeris Pulse Weather,1.4899022564353195,0.99,81,7,4.0,5.0,4+,Weather,0,1,0,0
2721,2721,美柚经期助手(专业版)-月经·生理期预测，还能备孕育儿,2.0357858337126946,0.99,0,0,0.0,0.0,17+,Health & Fitness,0,1,0,0
5932,5932,Gate Keepers,2.032256025890453,0.0,41,36,3.5,3.5,4+,Games,1,0,0,0
3257,3257,SpongeBob: Sponge on the Run,2.2337370802043495,3.99,481,2,4.0,2.5,4+,Games,0,0,1,0
6698,6698,Phantasmat: Behind the Mask (Full),2.9841878459497666,6.99,62,62,4.5,4.5,9+,Games,0,0,0,1
4857,4857,SenseSleep - Train Your Brain To Sleep Better,1.4935556342967793,0.0,22,22,5.0,5.0,4+,Health & Fitness,1,0,0,0
4945,4945,Dofus Pogo,2.435742466762504,0.0,181,35,4.0,4.5,4+,Games,1,0,0,0
261,261,クックパッド - No.1料理レシピ検索アプリ,1.88447816220561,0.0,115,0,3.5,0.0,4+,Food & Drink,1,0,0,0
2533,2533,Zenly - Locate your friends in realtime,2.1033931699735287,0.0,427,0,4.0,0.0,4+,Social Networking,1,0,0,0
4458,4458,NO THING - Surreal Arcade Trip,2.1079828685348634,1.99,35,35,4.5,4.5,9+,Games,0,1,0,0
2232,2232,Optical Inquisitor 17+,1.738851878364049,0.99,12099,1922,5.0,5.0,17+,Games,0,1,0,0
2828,2828,Bullet Boy,2.1949387163002014,0.0,1697,195,4.5,4.5,4+,Games,1,0,0,0
2449,2449,Photon X Private Browser and Flash Player for iPad,1.5415667640407795,0.99,18,6,4.0,2.5,17+,Productivity,0,1,0,0
5677,5677,妖怪别跑,2.313702747629201,0.99,0,0,0.0,0.0,9+,Games,0,1,0,0
4982,4982,擬人缶～俺のペットが少女になった～,1.9449364701190766,0.0,1,1,5.0,5.0,17+,Games,1,0,0,0
6038,6038,Cosmojis,1.4767157239260635,0.0,134,0,3.0,0.0,12+,Lifestyle,1,0,0,0
5875,5875,Worm.is: The Game,1.912174212399739,0.0,1433,68,4.5,5.0,9+,Games,1,0,0,0
2531,2531,Sumotori Dreams,0.8110385086042159,0.99,1036,150,4.0,4.0,4+,Games,0,1,0,0
4172,4172,Strawberry Shortcake Candy Garden,2.366236123718293,0.0,633,633,4.5,4.5,4+,Entertainment,1,0,0,0
5415,5415,Dog Mendonca,2.7276201385624628,4.99,24,24,3.5,3.5,12+,Games,0,0,1,0
1697,1697,Dr. Panda Veggie Garden,2.2024964906559865,2.99,124,9,4.0,4.5,4+,Education,0,0,1,0
1071,1071,Pocket Earth PRO Offline Maps & Travel Guides,1.714572829548164,4.99,748,15,4.5,4.0,4+,Navigation,0,0,1,0
5723,5723,Pokémon GO,2.46353914112035,0.0,257627,1284,3.0,3.5,9+,Games,1,0,0,0
3738,3738,Builder Buddies: 3D City Building Simulator,1.0392951180843106,0.0,7197,296,4.0,4.5,9+,Games,1,0,0,0
2468,2468,Star Horizon,2.9801270483165636,3.99,200,4,4.0,4.0,9+,Games,0,0,1,0
6472,6472,Paperback: The Game,1.7456758264849375,3.99,80,34,4.0,4.0,4+,Games,0,0,1,0
4221,4221,君の目的はボクを殺すこと。,2.188970646226971,0.0,0,0,0.0,0.0,9+,Games,1,0,0,0
7072,7072,IQ200 - If you can clear all stage,2.1562128517883727,0.0,1,1,2.0,2.0,4+,Games,1,0,0,0
4363,4363,One Button Travel,2.1172149331726815,2.99,111,6,3.5,4.0,12+,Games,0,0,1,0
5834,5834,Punished Talents: Stolen Awards HD - A Mystery Hidden Object Game (Full),2.967047875344085,6.99,45,45,3.5,3.5,9+,Games,0,0,0,1
6438,6438,Bangers Unlimited 2,2.384598901259822,3.99,0,0,0.0,0.0,4+,Games,0,0,1,0
159,159,NBC News,1.7238741663392727,0.0,32881,7,3.5,2.0,12+,News,1,0,0,0
1463,1463,ZARA,1.7875808983787225,0.0,2731,48,4.5,4.5,4+,Shopping,1,0,0,0
5159,5159,Miitomo,2.0492490425967618,0.0,23965,299,4.0,4.5,4+,Social Networking,1,0,0,0
589,589,Learn English quickly with MosaLingua,1.7132048396147086,4.99,7,0,5.0,0.0,12+,Education,0,0,1,0
1560,1560,Hill Climb Racing,2.0347206792713117,0.0,108183,186,4.5,4.5,9+,Games,1,0,0,0
5321,5321,Subliminal Realms: The Masterpiece HD - A Hidden Object Mystery (Full),3.0183592521101406,6.99,115,115,4.5,4.5,9+,Games,0,0,0,1
6212,6212,ENYO,1.978769223826477,0.0,163,27,3.5,4.0,9+,Games,1,0,0,0
4731,4731,Secrets of the Dark: Eclipse Mountain Collector's Edition HD (Full),2.845858629790926,6.99,56,9,3.0,4.0,9+,Games,0,0,0,1
6385,6385,Space by Tinybop,2.5224142361547965,2.99,26,10,4.5,4.5,4+,Education,0,0,1,0
3111,3111,Zodiac: Orcanon Odyssey,3.1550535023173283,4.99,184,38,3.0,3.0,12+,Games,0,0,1,0
6652,6652,Lock The Block,2.300147481810786,0.0,49,22,3.0,3.0,4+,Games,1,0,0,0
745,745,Bloons TD 4 HD,2.2154657148241554,2.99,2493,13,4.0,4.0,4+,Games,0,0,1,0
5847,5847,Dots & Co: A New Puzzle Adventure,2.2569100818893566,0.0,10693,19,4.5,4.5,4+,Games,1,0,0,0
6477,6477,Automatic Call Recorder™ Pro Calls Made with app,1.2257743481439298,4.99,123,20,3.5,4.0,4+,Productivity,0,0,1,0
6345,6345,My Town : Beauty Spa Saloon,2.4720305566082406,2.99,56,56,4.0,4.0,4+,Entertainment,0,0,1,0
2648,2648,最後の英単語学習！マジタン,1.905148001856016,0.99,0,0,0.0,0.0,4+,Education,0,1,0,0
3355,3355,The Lost Heir: The Fall of Daria,1.6765381500948202,2.99,253,140,5.0,5.0,12+,Games,0,0,1,0
5105,5105,テトリマン,1.1160761717286118,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
1056,1056,iZip Pro - Zip Unzip Unrar Tool,1.744480745547522,5.99,378,12,4.0,4.5,4+,Utilities,0,0,0,1
5843,5843,Dinotrux: Trux It Up!,2.5763459580803603,1.99,34,9,4.0,3.0,4+,Entertainment,0,1,0,0
6403,6403,Superkick Party,1.4900428002642225,1.99,27,8,4.5,4.5,9+,Games,0,1,0,0
4680,4680,20/20 Diet For Your Life,0.3038437748886545,2.99,5,0,4.5,0.0,4+,Health & Fitness,0,0,1,0
106,106,iSwap Faces LITE,1.4885084130296018,0.0,39722,0,3.0,0.0,4+,Photo & Video,1,0,0,0
5637,5637,感動アプリ！無料ゲーム Japanese Gacha,1.8883199286752166,0.0,3,3,4.0,4.0,12+,Games,1,0,0,0
6249,6249,Primordia,3.1868922313539767,4.99,49,49,4.5,4.5,9+,Games,0,0,1,0
5130,5130,Spiral Splatter,2.1274805921484248,0.0,62,1,3.5,5.0,4+,Games,1,0,0,0
3661,3661,Uptown & Co. - Vintage Filters & insignias.,1.703850011576653,1.99,115,79,4.0,4.5,4+,Photo & Video,0,1,0,0
6257,6257,Cubicle.,1.9428410989591345,0.0,38,38,4.0,4.0,4+,Games,1,0,0,0
2038,2038,腾讯新闻HD-最资深的阅读软件,1.519972297270452,0.0,77,5,3.5,2.0,17+,News,1,0,0,0
4948,4948,モンストマルチ掲示板 〜 The BEST 〜 for モンスターストライク,0.7286783668509138,0.0,0,0,0.0,0.0,12+,Entertainment,1,0,0,0
120,120,SFR TV,2.0869076927542767,0.0,46,0,3.0,0.0,4+,Entertainment,1,0,0,0
119,119,myAT&T,1.835633507154728,0.0,108507,628,3.0,3.0,4+,Utilities,1,0,0,0
4126,4126,myINK sketch,1.955442398423812,2.99,0,0,0.0,0.0,17+,Photo & Video,0,0,1,0
864,864,Zaim,2.0723565275365003,0.0,44,0,4.0,0.0,4+,Finance,1,0,0,0
674,674,搜房网房天下-新房二手房租房交易平台,2.194367239607891,0.0,89,0,4.0,0.0,4+,Lifestyle,1,0,0,0
6867,6867,Love Engine,2.6615164316334643,0.0,70,4,2.5,4.5,4+,Games,1,0,0,0
3873,3873,PAC-MAN 256 - Endless Arcade Maze,2.1626360860789657,0.0,23015,1730,4.5,4.5,4+,Games,1,0,0,0
6488,6488,超特訓！トミックゲーム！！,2.396101663456254,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
4526,4526,ゴールできたら神！！2,1.1337623847873457,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
945,945,"Drum Beats+ (Rhythm Metronome, Loops & Grooves Machine)",2.586484907114436,3.99,879,612,4.5,5.0,4+,Entertainment,0,0,1,0
697,697,Talking Carl,1.8084945563400279,0.99,3662,37,4.5,4.0,4+,Entertainment,0,1,0,0
5833,5833,Mahjong Solitaire Star! Your Favorite Game!,1.7788166585732208,0.0,2731,92,4.5,4.5,4+,Games,1,0,0,0
274,274,IMDb Movies & TV - Trailers and Showtimes,1.9479383082354833,0.0,183425,4724,4.5,5.0,12+,Entertainment,1,0,0,0
2763,2763,Zombie Highway 2,2.1879829701696503,0.0,14593,2800,4.5,4.5,12+,Games,1,0,0,0
3727,3727,Forevolution,1.8879322183972196,3.99,0,0,0.0,0.0,4+,Games,0,0,1,0
1879,1879,HairTech-Head Sheets,0.7713669708577806,2.99,14,2,3.0,1.5,4+,Productivity,0,0,1,0
90,90,Zombieville USA,1.4465682313762145,0.99,32988,2489,4.0,4.0,12+,Games,0,1,0,0
6663,6663,Baby Skins and Aphmau Skins and Boy Skins and Girl Skins For Minecraft PE,1.2885621983938205,0.0,610,359,4.5,4.5,4+,Lifestyle,1,0,0,0
1467,1467,Stick Texting Emoji Emoticons Killer,1.954387250144515,1.99,321,13,3.0,2.5,9+,Utilities,0,1,0,0
5368,5368,Hovercraft: Takedown - Custom Combat Cars,2.0926294262478256,0.0,15290,523,4.5,4.5,9+,Games,1,0,0,0
1704,1704,Monash University Low FODMAP Diet,1.6844773116475393,7.99,159,1,3.5,2.0,12+,Medical,0,0,0,1
4503,4503,Phantasmat: The Endless Night HD - A Mystery Hidden Object Game (Full),3.0863473712281024,6.99,41,17,4.5,4.5,9+,Games,0,0,0,1
5312,5312,Oh She Glows - Healthy Plant-Based Recipes,1.8388868538329621,1.99,764,22,5.0,4.5,4+,Food & Drink,0,1,0,0
6609,6609,ブラックバイトはじめました。２　～居酒屋編～,1.6755217206077975,0.0,1,1,5.0,5.0,4+,Games,1,0,0,0
1394,1394,Google Chrome – The Fast and Secure Web Browser,1.9794846370843793,0.0,55750,163,3.5,3.0,17+,Utilities,1,0,0,0
4992,4992,TraptionBakery,1.6679849878484074,0.0,17,17,5.0,5.0,9+,Games,1,0,0,0
4127,4127,OPUS: The Day We Found Earth,2.389679843219249,0.0,2491,163,5.0,5.0,4+,Games,1,0,0,0
3779,3779,League of War: Mercenaries,2.215788205506989,0.0,2523,0,4.5,0.0,12+,Games,1,0,0,0
5715,5715,更加令人感动的养成游戏「昭和杂货店物语２」,2.3562840612812637,0.0,87,20,5.0,5.0,4+,Games,1,0,0,0
2157,2157,Assassin's Creed Pirates,2.889432811628594,0.0,23895,1660,4.5,4.5,12+,Games,1,0,0,0
4190,4190,Weed Firm 2: Back To College,2.2569893956444247,0.0,4387,698,4.5,5.0,17+,Games,1,0,0,0
6610,6610,Artisto – Video and Photo Editor with Art Filters,1.745652425106485,0.0,12963,979,5.0,5.0,4+,Photo & Video,1,0,0,0
3283,3283,Dr. Panda's Ice Cream Truck,2.3137154015900685,1.99,445,294,4.0,4.0,4+,Education,0,1,0,0
1433,1433,"YouTube - Watch Videos, Music, and Live Streams",2.0957724100090633,0.0,278166,0,2.5,0.0,17+,Photo & Video,1,0,0,0
5803,5803,First Year Demons,1.8352719254582017,1.99,9,9,2.0,2.0,9+,Games,0,1,0,0
4786,4786,Ulterior,1.3071321906557802,0.0,441,124,3.5,4.0,4+,Games,1,0,0,0
3126,3126,Mobile Strike,2.408585905909708,0.0,24935,265,3.5,3.5,12+,Games,1,0,0,0
4040,4040,Amaranthine Voyage: The Shadow of Torment HD - A Magical Hidden Object Adventure (Full),3.1726995276395598,6.99,9,9,4.5,4.5,9+,Games,0,0,0,1
551,551,Battleheart,2.4400932273037386,2.99,6879,54,4.5,4.5,9+,Games,0,0,1,0
2451,2451,MagicBars - HomeScreen Wallpaper With Creativity,0.717504074764202,1.99,84,74,3.0,3.0,4+,Entertainment,0,1,0,0
489,489,Autohome-Find new＆Used Cars For Sale,1.950457351197508,0.0,194,0,4.0,0.0,17+,Lifestyle,1,0,0,0
6355,6355,Frantic Ball,2.2936210653120197,0.0,1,1,5.0,5.0,4+,Games,1,0,0,0
3202,3202,Dictator: Outbreak,2.172535797169906,0.0,10871,37,4.0,4.0,12+,Games,1,0,0,0
6181,6181,Tank War - Geometry Go Shot Color Dot.IO,1.5055976137320097,0.0,24760,1251,4.5,4.5,4+,Games,1,0,0,0
4820,4820,Pigment - Coloring Book for Adults,2.162483752878801,0.0,23967,240,4.5,4.5,4+,Entertainment,1,0,0,0
6405,6405,【業界初成長マップ搭載！ねこ育成マト当てパズルRPG】たまねこウォーズ,2.4146675638449753,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
1424,1424,征戦エクスカリバー,1.9535374152152805,0.0,8,0,3.5,0.0,9+,Games,1,0,0,0
5552,5552,MuvaMoji by Amber Rose,1.8671078822568725,1.99,2061,217,4.5,4.5,17+,Entertainment,0,1,0,0
2018,2018,Episode - Choose Your Story,2.2609319650461077,0.0,155903,713,4.5,4.5,12+,Games,1,0,0,0
5607,5607,Golf Ball Locator,0.5909532351879857,3.99,38,6,2.0,2.0,4+,Sports,0,0,1,0
2718,2718,虎牙直播HD-热门高清游戏互动直播平台,2.063539759305635,0.0,21,0,3.5,0.0,17+,Entertainment,1,0,0,0
3605,3605,Scanner For Me - PDF Scan with OCR for Documents,2.23726970437587,4.99,1976,377,4.5,4.5,4+,Business,0,0,1,0
6594,6594,Neon Horizon,2.0455342058078783,0.0,31,12,4.0,4.0,4+,Games,1,0,0,0
3767,3767,Rick and Morty: Pocket Mortys,2.9802415997496565,0.0,12124,961,4.5,4.5,17+,Games,1,0,0,0
3747,3747,Moments - private albums with friends and family,2.310442644667663,0.0,11955,0,4.5,0.0,4+,Photo & Video,1,0,0,0
114,114,iRagdoll - Ragdoll Physics,2.0743921748933154,0.99,1372,25,4.0,4.0,12+,Games,0,1,0,0
1485,1485,Followers - Social Analytics For Instagram,1.772035506278395,0.0,112778,139,4.5,4.5,4+,Social Networking,1,0,0,0
5245,5245,Weather by Tinybop,2.456344773438254,2.99,33,5,4.0,5.0,4+,Education,0,0,1,0
6331,6331,Blue Apprentice Elementary Science Game by Galxyz,2.584316521440879,0.0,79,7,4.0,5.0,4+,Education,1,0,0,0
4531,4531,TOEIC®TEST実力判定『アプトレ』,2.0501050932179945,0.99,0,0,0.0,0.0,4+,Education,0,1,0,0
2364,2364,FilmStory - For All Your Video Editing Needs,1.9073791099869009,0.0,66,8,4.0,3.5,4+,Photo & Video,1,0,0,0
684,684,Tasty Planet,1.3524912399881646,2.99,430,35,4.5,4.5,9+,Games,0,0,1,0
636,636,Hot Springs Story,2.263423010867385,4.99,554,1,4.5,1.0,4+,Games,0,0,1,0
3115,3115,The World II Hunting BOSS,2.731101018001781,0.99,141,84,4.5,4.5,9+,Games,0,1,0,0
557,557,NOAA Hurricane Center,0.9068197154665455,1.99,31,15,3.0,3.0,4+,Weather,0,1,0,0
2458,2458,X-Tactics,1.974806341932808,3.99,25,2,5.0,5.0,12+,Games,0,0,1,0
5010,5010,Monster Tail,2.1461466479000606,0.0,998,155,4.0,4.5,9+,Games,1,0,0,0
4501,4501,Learn 2 Fly,2.548119051713086,0.0,258,258,4.0,4.0,4+,Games,1,0,0,0
5747,5747,大学生のための時間割,1.4861469968065726,0.0,0,0,0.0,0.0,4+,Education,1,0,0,0
251,251,Clay Hunt,1.1850886427579197,0.99,1193,1,4.0,2.0,17+,Games,0,1,0,0
3790,3790,Sago Mini Babies,2.0242475203754053,2.99,70,22,4.0,4.0,4+,Education,0,0,1,0
1848,1848,Videoshop - Video Editor,2.148917157643063,1.99,57878,6343,4.5,5.0,4+,Photo & Video,0,1,0,0
804,804,HappyCow Vegan / Vegetarian Restaurant Guide,1.5472946247053214,3.99,863,12,4.5,5.0,12+,Travel,0,0,1,0
4359,4359,艶が～るプレミアム 女性向け恋愛ゲーム！乙女げーむ,1.326540668516562,0.0,0,0,0.0,0.0,17+,Games,1,0,0,0
4106,4106,Final Cut: The True Escapade HD - A Hidden Object Mystery Game (Full),2.9568169856247963,6.99,19,19,4.0,4.0,9+,Games,0,0,0,1
110,110,LEDit – The LED Banner App,1.2341628193907155,1.99,2021,147,4.5,4.5,4+,Utilities,0,1,0,0
4415,4415,Swap Ball - Endless Arcade Bouncer,1.996831146325563,0.0,113,113,4.0,4.0,4+,Games,1,0,0,0
1587,1587,Sonic Jump™,2.019917644782915,2.99,8661,117,4.5,4.0,4+,Games,0,0,1,0
5702,5702,Notice for smartwatch,0.01870049866624337,4.99,146,9,1.0,1.0,4+,Utilities,0,0,1,0
6595,6595,KDMOJI,1.6721902511882525,1.99,42,7,3.5,2.5,17+,Entertainment,0,1,0,0
268,268,5-0 Radio Pro Police Scanner (Extra Feeds),1.6954291376895725,3.99,24553,2620,4.0,4.5,9+,News,0,0,1,0
6242,6242,Escape from the music room in the school.,1.9986603088106016,0.0,1,1,4.0,4.0,4+,Games,1,0,0,0
4139,4139,Snug for Instagram - Preview your photos,1.5075050574806672,0.99,58,3,2.5,3.0,4+,Photo & Video,0,1,0,0
6548,6548,Panic Drop,1.854433578095548,0.0,99,57,4.0,3.5,9+,Games,1,0,0,0
1054,1054,Bejeweled Classic,1.9982288146465121,0.0,183259,804,4.5,4.0,4+,Games,1,0,0,0
1695,1695,PicTapGo,1.5148796552227934,1.99,1175,0,4.5,0.0,4+,Photo & Video,0,1,0,0
6073,6073,Geometry Dash World,1.8080691117462526,0.0,5114,5114,4.5,4.5,4+,Games,1,0,0,0
4399,4399,The Westport Independent,1.8528823835103163,4.99,160,160,3.5,3.5,9+,Games,0,0,1,0
2583,2583,Peggle Blast,2.657768887646312,0.0,11528,1153,4.0,3.5,9+,Games,1,0,0,0
2742,2742,MotiConnect Pro,1.3787793310606915,1.99,0,0,0.0,0.0,4+,Health & Fitness,0,1,0,0
6240,6240,Auralux: Constellations,2.0517427616710116,0.0,2354,821,4.5,4.5,4+,Games,1,0,0,0
1884,1884,Faded - Photo Editor,2.0741505971860503,1.99,24530,3551,4.5,4.5,4+,Photo & Video,0,1,0,0
3011,3011,Anatomy & Physiology: Body Structures and Function,3.2451907758232945,34.99,49,14,4.5,4.0,12+,Medical,0,0,0,1
1369,1369,DEAD TRIGGER,2.478895338313228,0.0,78918,4345,4.5,4.5,17+,Games,1,0,0,0
3360,3360,Disney Magical Dice,2.431593718494647,0.0,947,172,4.0,4.5,4+,Games,1,0,0,0
556,556,去哪儿旅行-预订机票酒店火车票特价旅游自由行,2.119661613237934,0.0,291,0,4.0,0.0,17+,Travel,1,0,0,0
6487,6487,Wi-Fiミレル,1.4783644511696814,0.0,0,0,0.0,0.0,4+,Utilities,1,0,0,0
1834,1834,Theory Test for Car Drivers - Driving Test Success,1.813634354810813,2.99,1,1,1.0,1.0,4+,Education,0,0,1,0
5837,5837,PP基金理财-灵活存取的高收益金融理财平台,1.468657430019694,0.0,0,0,0.0,0.0,4+,Finance,1,0,0,0
2906,2906,Mail Master Pro by NetEase,2.0737403393834635,1.99,36,1,4.0,5.0,4+,Productivity,0,1,0,0
1830,1830,Dr. Panda Supermarket,2.141728761091921,2.99,342,24,4.0,4.5,4+,Education,0,0,1,0
2042,2042,Ab in den Urlaub – Pauschalreisen günstig buchen,1.8692845361183843,0.0,22,0,5.0,0.0,4+,Travel,1,0,0,0
3073,3073,Halloween Face Paint Spa - Kids Makeup Salon Games,2.0172420845476458,0.0,113,3,3.0,2.5,4+,Games,1,0,0,0
1287,1287,翼支付-只为简单生活,1.9940574663885726,0.0,9,0,1.5,0.0,17+,Finance,1,0,0,0
6567,6567,Particular,2.415477504972958,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
783,783,"Cloud Baby Monitor ~ Video, Audio, Unlimited Range",1.7987472980081274,3.99,1855,131,4.5,4.5,4+,Lifestyle,0,0,1,0
5104,5104,Ready Jet Go! Space Explorer,2.757749698084644,0.0,34,2,3.5,5.0,4+,Education,1,0,0,0
383,383,The Photographer's Ephemeris,1.7668810972002873,8.99,663,5,5.0,4.0,4+,Photo & Video,0,0,0,1
5713,5713,Steppy Pants,2.222440723655096,0.0,12506,39,4.5,4.5,9+,Games,1,0,0,0
5229,5229,VR Roller Coaster for Google Cardboard,2.0556764242033285,0.0,266,171,3.5,4.0,4+,Games,1,0,0,0
2088,2088,Caveman Feast - 250 Paleo Recipes,1.9905208828289496,2.99,1501,60,5.0,4.5,12+,Food & Drink,0,0,1,0
3889,3889,Ultimate Wolf Simulator,2.1415344290553207,0.99,2737,1989,4.5,4.5,9+,Games,0,1,0,0
1715,1715,STAR WARS™: FORCE COLLECTION,2.5726323259678945,0.0,3936,3,4.0,3.5,4+,Games,1,0,0,0
3114,3114,Flewn,2.7277811100193836,2.99,66,62,4.5,4.5,4+,Books & Reference,0,0,1,0
3558,3558,Exify - Tools for Photos,0.9209056041640242,1.99,34,8,4.0,4.0,4+,Photo & Video,0,1,0,0
4261,4261,Weed Firm: RePlanted,2.0885081816679683,0.0,10122,1060,4.5,4.5,17+,Games,1,0,0,0
3560,3560,SongPop 2 - Guess The Song,2.0718267968712474,0.0,9517,119,4.5,4.5,12+,Games,1,0,0,0
1514,1514,Angry Birds Friends,2.2796258848561615,0.0,23655,376,4.0,4.5,4+,Games,1,0,0,0
5370,5370,Suppin Detective: Expose their true visage!,1.9192193459205547,0.0,0,0,0.0,0.0,12+,Entertainment,1,0,0,0
5496,5496,Mixed Macho Arts,1.8162545606895415,0.99,9,1,3.0,1.0,12+,Games,0,1,0,0
5716,5716,Kungfu Street-Ultimate Fight,1.4136014855289605,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
281,281,Grand Theft Auto: Chinatown Wars,2.9439315582542616,4.99,15142,73,4.0,4.0,17+,Games,0,0,1,0
4428,4428,Fits - Block Puzzle King,1.8484785501789878,0.0,78,59,4.5,4.5,4+,Games,1,0,0,0
4959,4959,Level With Me,1.586621056817303,0.0,98,19,4.5,4.5,4+,Games,1,0,0,0
2202,2202,"DraftKings - Daily Fantasy Golf, Baseball, & More",2.1608285431445466,0.0,20251,53,4.5,5.0,17+,Sports,1,0,0,0
1780,1780,Real Basketball,1.8471838409324381,0.0,198050,94315,4.5,4.5,4+,Games,1,0,0,0
6694,6694,At the Zoo With Grandma and Grandpa,2.0499231784192733,2.99,6,1,5.0,5.0,4+,Education,0,0,1,0
794,794,Bike Baron,2.262560242931244,1.99,12162,57,4.5,4.5,4+,Games,0,1,0,0
979,979,Daily Classifieds for iPhone,1.9695137573838712,0.99,7973,884,4.0,4.5,17+,News,0,1,0,0
6964,6964,Cannonfire Concerto,1.408019369129767,3.99,19,19,5.0,5.0,12+,Games,0,0,1,0
6515,6515,Fiete Sports,2.3193330412238806,0.0,86,0,3.0,0.0,4+,Games,1,0,0,0
4575,4575,My8to18,1.0271864618367361,0.0,10,0,1.0,0.0,4+,Sports,1,0,0,0
